count,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,testing,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_70.started,text_70.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_71.started,text_71.stopped,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_36.started,text_36.stopped,participant,s1,s2,l1,l2,story_listening,play_stories,behavioral,date,expName,psychopyVersion,frameRate,
4,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
5,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
6,,,,,,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.23198270215653,None,space,2.351641937159002,44.23198270215653,None,44.23198270215653,None,44.23198270215653,None,23.62056643003598,26.18433383689262,46.68036675918847,None,46.68036675918847,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio-1578414408.681.wav,0.010833804728463292,None,space,2.469088579993695,46.68036675918847,None,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
6,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
7,,,,,,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.19782943907194,None,space,0.8097788670565933,49.19782943907194,None,49.19782943907194,None,49.19782943907194,None,27.036883800057694,29.184172224951908,50.097937079146504,None,50.097937079146504,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio-1578414411.099.wav,0.008834757842123508,None,space,2.065521821845323,50.097937079146504,None,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
7,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.198067042045295,None,5,7.296878564869985,53.198067042045295,None,,,,,,,,,,,,,,,,,,,,,,,,,52.18192946421914,None,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,43.35500325309113,60.54873276222497,None,space,0.2449390720576048,60.54873276222497,None,60.54873276222497,None,60.54873276222497,None,0.30202183686196804,0.7161404199432582,,,,,,,,,,,,,,60.881919749081135,None,60.881919749081135,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio_2-1578414422.899.wav,0.015153858810663223,None,space,0.31991620804183185,60.881919749081135,None,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
1,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
2,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61.248569472227246,None,space,0.49708245205692947,61.248569472227246,None,61.248569472227246,None,61.248569472227246,None,1.252586459973827,1.7660238018725067,,,,,,,,,,,,,,61.83173350710422,None,61.83173350710422,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio_2-1578414423.833.wav,0.0040243437979370356,None,space,0.43299606698565185,61.83173350710422,None,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
2,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
3,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
4,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,62.43206105916761,None,space,0.3115979100111872,62.43206105916761,None,62.43206105916761,None,62.43206105916761,None,2.2519115400500596,2.7997336219996214,,,,,,,,,,,,,,62.83197702211328,None,62.83197702211328,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio_2-1578414424.833.wav,0.008064332883805037,None,space,0.4555996679700911,62.83197702211328,None,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
4,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
5,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63.332086904207245,None,space,0.516505615087226,63.332086904207245,None,63.332086904207245,None,63.332086904207245,None,3.35259499005042,6.665952656883746,,,,,,,,,,,,,,63.932295102160424,None,63.932295102160424,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio_2-1578414425.933.wav,0.0126840656157583,None,space,3.232112860074267,63.932295102160424,None,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
5,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
6,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67.19913064222783,None,space,0.7470957399345934,67.19913064222783,None,67.19913064222783,None,67.19913064222783,None,7.452227792004123,8.916451759869233,,,,,,,,,,,,,,68.03301278408617,None,68.03301278408617,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio_2-1578414429.034.wav,0.012425100896507502,None,space,1.3721379248891026,68.03301278408617,None,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
6,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
7,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,69.44956905720755,None,space,0.37079815310426056,69.44956905720755,None,69.44956905720755,None,69.44956905720755,None,9.335795687045902,10.7497524919454,,,,,,,,,,,,,,69.91576149920002,None,69.91576149920002,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/mi_fmri_ebs_wav/recall_audio_2-1578414431.917.wav,0.014733329648151994,None,space,1.3313421201892197,69.91576149920002,None,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
7,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2665065692272,None,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76600681920536,71.76600681920536,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.26588433911093,72.26588433911093,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7660350590013,72.7660350590013,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26628396706656,73.26628396706656,mi,0,1,0,1,0,0,0,2020_Jan_07_1126,fmri_ebs,3.2.1,59.86543377390042,
