count,trials_14.thisRepN,trials_14.thisTrialN,trials_14.thisN,trials_14.thisIndex,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,trials_20.thisRepN,trials_20.thisTrialN,trials_20.thisN,trials_20.thisIndex,trials_18.thisRepN,trials_18.thisTrialN,trials_18.thisN,trials_18.thisIndex,trials_19.thisRepN,trials_19.thisTrialN,trials_19.thisN,trials_19.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,story_list_block1,action_list_block1,story_list_block2,action_list_block2,testing,story time,text_45.started,text_45.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_70.started,text_70.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_41.started,text_41.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_71.started,text_71.stopped,image_20.started,image_20.stopped,text_75.started,text_75.stopped,recall_audio_2.filename,recall_audio_2.started,recall_audio_2.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_36.started,text_36.stopped,participant,s1,s2,l1,l2,story_listening,play_stories,behavioral,date,expName,psychopyVersion,frameRate,
6,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
7,,,,,,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.36669025197625,None,space,0.34951097005978227,32.36669025197625,None,32.36669025197625,None,32.36669025197625,None,5.185392797924578,5.566261681960896,32.80068229488097,None,32.80068229488097,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio-1578413715.802.wav,0.011833271011710167,None,space,0.2883250939194113,32.80068229488097,None,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
7,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11651251697913,None,5,1.3986153430305421,34.11651251697913,None,,,,,,,,,,,,,,,,,,,,,,,,,33.11638275301084,None,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,14.474713608855382,35.55029221507721,None,space,0.3475663100834936,35.55029221507721,None,35.55029221507721,None,35.55029221507721,None,0.3867681610863656,0.7334146620705724,,,,,,,,,,,,,,35.98390768491663,None,35.98390768491663,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio_2-1578413718.985.wav,0.0020193089731037617,None,space,0.2550166449509561,35.98390768491663,None,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
1,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
2,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,36.283912986982614,None,space,0.35793621186167,36.283912986982614,None,36.283912986982614,None,36.283912986982614,None,1.1370120951905847,1.4664453270379454,,,,,,,,,,,,,,36.71669726702385,None,36.71669726702385,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio_2-1578413719.718.wav,0.0049773999489843845,None,space,0.25801096810027957,36.71669726702385,None,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
2,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
3,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,37.16800699499436,None,space,0.20780674484558403,37.16800699499436,None,37.16800699499436,None,37.16800699499436,None,1.8704749420285225,2.2177133371587843,,,,,,,,,,,,,,37.46660527703352,None,37.46660527703352,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio_2-1578413720.468.wav,0.004690045025199652,None,space,0.2621320248581469,37.46660527703352,None,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
3,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
4,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,37.767076099989936,None,space,0.29271962214261293,37.767076099989936,None,37.767076099989936,None,37.767076099989936,None,2.5540761700831354,2.884296602103859,,,,,,,,,,,,,,38.16826158692129,None,38.16826158692129,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio_2-1578413720.170.wav,0.016266599064692855,None,space,0.22267466504126787,38.16826158692129,None,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
4,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
5,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,38.43421494006179,None,space,0.2936368000227958,38.43421494006179,None,38.43421494006179,None,38.43421494006179,None,3.220180212985724,3.5509554371237755,,,,,,,,,,,,,,38.81804616190493,None,38.81804616190493,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio_2-1578413721.819.wav,0.00148566416464746,None,space,0.23454596498049796,38.81804616190493,None,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
5,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
6,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
7,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,39.10126927495003,None,space,0.28736631013453007,39.10126927495003,None,39.10126927495003,None,39.10126927495003,None,3.8872586970683187,4.217196559999138,,,,,,,,,,,,,,39.48470942187123,None,39.48470942187123,None,/Users/alexreblando/Documents/GitHub/ebs/fMRI experiment/data/shi_fmri_ebs_wav/recall_audio_2-1578413722.486.wav,0.015637360513210297,None,space,0.23395974189043045,39.48470942187123,None,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
7,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.76762831187807,None,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2678815999534,None,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.767216831911355,None,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.26752490689978,None,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.768485812004656,None,shi,0,1,0,1,0,0,0,2020_Jan_07_1114,fmri_ebs,3.2.1,60.145759618069526,
