instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,instructText,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.768571656997665,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.7196425370057113,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.503978962995461,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.520741240994539,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0198388150020037,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
You’ll become acquainted with these perspectives more in the following pre-task quizzes where you’ll learn the questions associated with each perspective. ,,,,(press space to continue),,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,6.036090198002057,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
You’ll first go through all four questions for each perspective. ,,,,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,space,15.904207375002443,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
"Then, you’ll indicate the order in which you saw the questions during the quiz by pressing the number in front of the question. ",,,,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,space,26.421764009995968,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
"If you indicate the wrong question during the quiz, you’ll restart the learning.",,,,None,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,space,6.269918867998058,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
"After you’ve passed the learning for each perspective, you’ll have a round of final quizzes. ",,,,None,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,space,6.150989764995757,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
Press the space bar to begin the quizzes. ,,,,None,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,space,1.286021054998855,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do they step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,space,8.85384716799308,space,8.420261612001923,space,2.9529118049977114,space,6.3844516499957535,space,5.804497343007824,space,1.9026762099965708,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do they step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,1,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,space,9.320212207006989,space,23.05522205500165,space,2.153133154992247,space,5.520242264989065,space,2.853316155000357,space,5.170426546988892,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,1,1,3,1,0,1,0,,,,,,,,,,,,,,,,,,,space,1.2871113830042304,space,2.703149859997211,space,3.1364719519915525,space,4.3028332620015135,space,1.0697249100048793,space,1.3840422950015636,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,space,53.223771827993914,space,21.687935761990957,space,8.60347094500321,space,1.5526488850009628,space,2.386379357005353,space,0.7361369919963181,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,3,3,7,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.6530884700041497,space,5.986686281990842,space,15.520761915002367,space,2.6864126750006108,space,2.4508620550041087,space,0.9025280899950303,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,3,3,7,1,0,1,0,,,,,,,,,,,,,,,,,,,space,1.436241199990036,space,0.20290658000158146,space,0.13621475199761335,space,0.16982483200263232,space,0.317360250002821,space,0.5530845320026856,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050119_p1,001,2019_May_01_1210,part1_subjective_segmentation,3.0.4,59.72046653115693,
