instruct_text,rolePic,job,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_8.keys,key_resp_8.rt,key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_17.keys,key_resp_17.rt,key_resp_2.keys,key_resp_2.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.11917536397231743,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"Before each story, you will be assigned a perspective to take on while reading it. ",,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2535915549960919,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
You'll be given a quiz before the story for the 4 questions of the assigned perspective. ,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2840505479834974,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
You must pass this quiz to move onto the story. ,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.11949701001867652,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
3,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1529118079924956,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.319569573039189,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
There is a 5 minute time limit for recalling each story. ,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.1032153979758732,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
4,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.11933474702527747,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"In the fourth part of the experiment, you will be asked questions about each story. ",,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.33393440500367433,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.23627456999383867,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Questions?,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.36980020499322563,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Let's begin Part 1! ,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.669372923031915,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
The 8 perspectives are as follows:,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.7865485770162195,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.10301323200110346,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2704213639954105,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.4699603900080547,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5191915779723786,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.25055900297593325,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.10373823996633291,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
You’ll become acquainted with these perspectives more in the following quizzes where you’ll learn the 4 questions associated with each perspective. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"For each perspective, you'll go through all four questions in a sequence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Then you'll get the quiz and indicate which questions you saw in the order in which they appeared in the sequence. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
You'll indicate the question you select by pressing the number key corresponding to the number in front of the question. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"If you indicate the wrong question during the quiz, you'll get the questions presented in the correct order again and restart the quiz. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"After you've passed the quizzes for each perspective, you'll do all of the quizzes a final time but without seeing the correct order of the questions beforehand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Press space to begin the quizzes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/weddingplanner.jpg,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0359618050279096,space,0.18447582703083754,space,0.11975834995973855,space,0.08609864499885589,space,0.10312863299623132,space,1.1530146799632348,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/weddingplanner.jpg,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/business_reporter.jpg,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.48562796000624076,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,jobphotos/business_reporter.jpg,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Great job! You’ve finished the quizzes and Part 1. Please notify the researcher that you have finished. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,space,8.170182174944784,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Let's begin Part 2! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,space,2.51984685001662,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
You are about to begin the second part of the experiment where you will read short stories. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,space,3.3862602619919926,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"The stories will be presented to you sentence by sentence, such that each sentence is read individually. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,space,8.053797560045496,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"As a reminder, you'll be assigned a perspective and given the corresponding quiz before each story. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,space,3.20244810404256,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"IMPORTANT! While reading each story, you will additionally have to make a judgement about each sentence in order to advance to the next sentence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,space,12.80157757300185,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Some people feel that the stories have natural “parts.” we want you to make a judgement about when you think the story has transitioned from one “part” to another. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,space,5.703691096976399,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Please press “9” if you think the sentence you are reading has begun a new “part” of the story. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,space,2.4199122000136413,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"For example, you should press “9” at the beginning of a story and when you think a different “part” in the story is beginning. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,space,2.936277672997676,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Please press “1” if you think the sentence is in the same “part” as the sentence before. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,space,0.38625503797084093,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
There are no “right” answers- we want to see what you think these transitions are. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,space,0.7863063850090839,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"When you press "1" or "9", you will not be able to go back to previous sentences or change the judgement you made about a previous sentence. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,space,0.18654979503480718,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
"Please use both index fingers during the story reading, with one resting on the “1” and the other on the “9.”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,space,0.6696464919950813,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
Questions?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,space,0.9695124930003658,,,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.9025801550014876,',001,2019_Jun_11_1315,part1_subjective_segmentation,3.0.4,59.93237277936873,
