instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,space,0.13409417999992002,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,space,0.319226345000061,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
Each of these perspectives will be applied to one story. ,,,,(press space to continue),,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,space,0.41978758799996285,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"Each perspective has 4 questions, and you will answer these questions about each story.",,,,None,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,space,0.3859946279999349,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
You’ll answer these questions about each story after reading all 8 stories. ,,,,None,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,space,0.30307865499980835,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
You’ll learn these questions with a series of pre-task quizzes and then the story reading will begin.,,,,None,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,space,0.3528134250000221,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
"Once the story-reading task has begun, remember your answers to the questions for each story.",,,,None,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,space,0.35312383200016484,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
Press the space bar to begin learning the perspectives and the questions for each one.,,,,None,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,space,0.35253838500011625,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,0,0,0,3,0,0,0,0,,,,,,,space,0.3864345969996066,space,0.5034359230003247,space,0.15347594400009257,space,0.2006182200002513,space,0.27015422000022227,space,1.2198099699999148,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,0,0,0,3,1,0,1,0,,,,,,,space,1.2196536830006153,space,0.1864412370005084,space,0.10301243300000351,space,0.12011162999988301,space,0.10295165000025008,space,0.16961137300040718,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,0,0,0,3,2,0,2,0,,,,,,,space,0.10108455499994307,space,0.18622317300014402,space,0.13624166999943554,space,0.11921326799983945,space,0.1361877880008251,space,0.1362201379997714,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,0,0,0,3,3,0,3,0,,,,,,,space,14.587796955000158,space,0.43622998499995447,space,0.286397718000444,space,0.16970907500035537,space,0.31934096999975736,space,0.5196299129993349,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,0,0,0,3,4,0,4,0,,,,,,,space,0.8340166250000038,space,2.2532616729995425,space,0.3192682049993891,space,0.31965576499987947,space,0.2694310549995862,space,0.38408623699979216,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/weddingplanner.jpg,,,"How does the person who proposed feel before proposing?
","What is the ring like?
","Does anyone help with the proposal?
","Who witnessed the “yes”?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,0,0,0,0,,,,,,,space,1.616533469999922,space,0.18820968999989418,space,0.15492123999956675,space,0.13798942299945338,space,0.22143151499949454,space,0.504542075000245,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,1,0,1,0,,,,,,,space,0.919855837999421,space,0.2865129980000347,space,0.13629106499956833,space,0.119482954999512,space,0.15303616499932104,space,0.3863687030006986,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,2,0,2,0,,,,,,,space,0.31957439500001783,space,0.2696601979996558,space,0.11951317500006553,space,0.10288106000007247,space,0.11958598500041262,space,0.12013031999958912,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,3,0,3,0,,,,,,,space,1.853002574999664,space,0.20294259999991482,space,0.13610377999975753,space,0.1196691129998726,space,0.11967871499928151,space,0.40338223300022946,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,4,0,4,0,,,,,,,space,0.11940891700032807,space,0.1696290179997959,space,0.1361509369999112,space,0.10299347499949363,space,0.11964471500050422,space,0.13630702000045858,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How is the checkout line and how long do the clients wait in line?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,',001,2019_Feb_12_1616,part1_subjective_segmentation,3.0.3,59.96171744164954,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.06964526499996282,space,0.10301395999977103,space,0.11981670499972097,space,0.08625492999999551,space,0.10284894300002634,space,0.13633081999978458,,,,,,,
