count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
2,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8507768549970933,space,1.3696416720049456,space,0.8359601900010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.7032369969965657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8693610600021202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,Mr. Shelton and Mr. Gordon shook hands inside the waiting area of the restaurant: lunch today was about big business. ,1,1,31.0,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5363474900004803,space,1.4529834279965144,9,19.021034674995462,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,They were both in the airplane manufacturing industry.,1,1,None,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.969903305005573,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Mr. Shelton was the CFO of a larger, well-established company and had been in the aviation business for decades.",1,1,None,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.020203952000884,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,Mr. Gordon was the CEO of a smaller but technologically-advanced company that was projected to disrupt the airplane manufacturing market. ,1,1,None,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.186959031998413,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"They chose to meet at an old steakhouse with dark wood paneling on the floor and ceilings, taxidermy animals on the walls, and a candelabra on every table.",1,1,None,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.253675621999719,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,The waitress seated them at their table in the back. ,2,1,None,,,,0,2,2,2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.370370404998539,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"She brought out the menus, and they briefly chatted about personal happenings. ",2,1,None,,,,0,2,2,2,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.018237522999698,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Mr. Gordon took out a picture of his daughter and talked about her recent engagement, and Mr. Gordon mentioned his purchase of a Tesla. ",2,1,None,,,,0,2,2,2,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.870724914995662,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,They also looked over the menus which were heavy and covered in felt.,2,1,None,,,,0,2,2,2,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.70345697200537,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,Flipping to the back of the menu brought one to a lengthy drink selection.,2,1,None,,,,0,2,2,2,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.620468846995209,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,Mr. Shelton got serious and brought the conversation around to business.,2,2,None,,,,0,2,2,2,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.5355921880036476,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"“Mr. Gordon, we really admire what you’re doing at your company.",2,2,None,,,,0,2,2,2,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.274310715998581,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,We think it’s genius; we want to support your vision and make this tiny company of yours internationally known.,2,2,None,,,,0,2,2,2,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.203644665001775,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"But honestly, your company doesn’t have the resources to reach international markets right now.",2,2,None,,,,0,2,2,2,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.936588330005179,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Maybe in a few years you could, but by that time, other companies may have already filled your niche.",2,2,None,,,,0,2,2,2,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.936843215000408,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,I think we should join forces.”,2,2,None,,,,0,2,2,2,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5365114320011344,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,The waitress arrived and asked if they were ready to order.,3,2,None,,,,0,2,2,2,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.8531632800004445,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Mr. Gordon chose the medium-rare steak and a martini, and Mr. Shelton ordered the veal and a manhattan. ",3,2,None,,,,0,2,2,2,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.836790697998367,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,None,,,,0,2,2,2,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18.00428708200343,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,None,,,,0,2,2,2,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.069833542002016,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Mr. Gordon looked at Mr. Shelton skeptically for a few moments considering his response until he said, “Mr. Shelton, I think that you make a compelling offer, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,None,,,,0,2,2,2,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.155152992003423,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,None,,,,0,2,2,2,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.420341687000473,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,None,,,,0,2,2,2,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.503158154999255,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,Mr. Shelton had expected this response and had come prepared.,3,3,None,,,,0,2,2,2,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.536788104996958,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,None,,,,0,2,2,2,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0032767899974715,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"He also played out projections of how Mr. Gordon’s company could out-compete their own main competitor in the industry, TechJet, by using the resources of a larger corporation. ",3,3,None,,,,0,2,2,2,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.38687959699746,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,None,,,,0,2,2,2,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.068221852998249,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,The waitress brought out their food on a large tray.,4,3,None,,,,0,2,2,2,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.719829169996956,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,“Oh this looks so good!” Mr. Gordon said. ,4,3,None,,,,0,2,2,2,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7028088720035157,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2, “Can I get you anything else?” the waitress asked.,4,3,None,,,,0,2,2,2,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.003115629995591,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,They declined and began to eat. ,4,3,None,,,,0,2,2,2,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.2530578670048271,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,The meal was subpar- they both found the meat to be a bit overcooked and dry. ,4,3,None,,,,0,2,2,2,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.186680065002292,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"Mr. Gordon, after taking a contemplative bite and swallowing, said, “Mr. Shelton, I think we have a deal. ",4,4,None,,,,0,2,2,2,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.4370083100002375,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,None,,,,0,2,2,2,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.968916370002262,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,I propose a toast to the merging of our companies.”,4,4,None,,,,0,2,2,2,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5189318970005843,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,None,,,,0,2,2,2,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.186490961998061,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,"He said, “Cheers to a lifelong partnership and to the growth of our company.” ",4,4,None,,,,0,2,2,2,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0694845949983574,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.7342102600014186,space,1.169761994999135,space,0.8030574599979445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Carina and Simon, both distracted in thought, nearly ran into each other as they walked into the grocery store. ",1,1,43.0,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.8698975919978693,space,9.387347565003438,9,21.021575529004622,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,She nearly dropped the keys she was holding. ,1,1,None,,,,0,3,3,3,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.117501633001666,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"The store they had entered looked like a warehouse, with high, black ceilings, industrial lights, and large packages of food. ",1,1,None,,,,0,3,3,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.687358201001189,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"In the meat section, Carina and Simon were looking over the same cuts of meat, because they were both preparing for barbecues.",2,1,None,,,,0,3,3,3,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.61780386800092,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Simon had wanted to talk to Carina, and Carina had wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,None,,,,0,3,3,3,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.486654694999743,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Carina mustered the courage, turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,None,,,,0,3,3,3,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.55384491300356,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"He laughed, and said, “It is very cute.",2,2,None,,,,0,3,3,3,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.669012554004439,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,None,,,,0,3,3,3,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.519798816996627,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"“Unlucky family,” she responded as she shook her head. ",2,2,None,,,,0,3,3,3,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5199096020005527,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,They chatted as they picked out a few last-minute groceries.,2,2,None,,,,0,3,3,3,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.236815595002554,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Simon helped Carina select the best ribs and his personal favorite barbecue sauce, and she helped him choose red peppers and spices for a vegetable kabob she recommended.",2,2,None,,,,0,3,3,3,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.270354209998914,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"In the checkout area, there were three lines open, and they went to the one labeled “8.”",3,2,None,,,,0,3,3,3,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.753418746993702,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Carina and Simon made jokes about the magazine covers while waiting in line, and they were laughing so hard their stomachs hurt. ",3,2,None,,,,0,3,3,3,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.63660770199931,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Simon turned to face Carina and, while looking at her straight in the eyes, asked, “Would you like to go out to dinner with me?",3,3,None,,,,0,3,3,3,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11.15366226000333,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,Next Saturday we could tour around Harvard Square and get something to eat.,3,3,None,,,,0,3,3,3,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.219985406998603,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"There are a lot of great places around there, and it’s really nice during the summer.”",3,3,None,,,,0,3,3,3,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4699693500006106,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Carina smiled, “I’d love to- that sounds great!”",3,3,None,,,,0,3,3,3,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.0199595500016585,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,The cashier scanned Carina’s groceries.,4,3,None,,,,0,3,3,3,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.6364761799995904,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Simon lifted up the divider on the conveyor belt and said to the cashier, “Actually, these are together.",4,3,None,,,,0,3,3,3,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16.77043161199981,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Carina, I’ve got it.",4,3,None,,,,0,3,3,3,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.853467275002913,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,This was kind-of a date today.”,4,3,None,,,,0,3,3,3,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.2365535429999,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,Carina blushed and laughed; she thought this was ridiculous but also very sweet. ,4,3,None,,,,0,3,3,3,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.12000309999712,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"The cashier rolled her eyes when they weren’t looking, and she scanned the rest of his items. ",4,3,None,,,,0,3,3,3,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.419478889998572,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"The total came to $52, and he paid with his credit card.",4,3,None,,,,0,3,3,3,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5362848450022284,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"Seeing that it was 4:30 PM on her phone, Carina gasped because she realized she was late for her own barbecue. ",4,4,None,,,,0,3,3,3,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.4204929349944,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,Carina thanked Simon and took her groceries and ran. ,4,4,None,,,,0,3,3,3,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.320268082003167,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,"“I hope her guests aren’t hungry,” the cashier remarked.",4,4,None,,,,0,3,3,3,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.420035304996418,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,Simon was thoroughly charmed and barely heard the comment as he watched her go. ,4,4,None,,,,0,3,3,3,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.0343892899982166,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,8.903642001998378,space,1.0198105469971779,space,2.9032057599979453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,"It didn’t help the situation that Calvin and Jessie were running late to the airport, since Jessie had already been fuming at Calvin and preparing to end the relationship with him.",1,1,12.0,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1030504719965393,space,5.319944945003954,9,23.40477719000046,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,"Upon arriving at their terminal, they had only 45 minutes until their international flight would depart from Jamaica for the US.",1,1,None,,,,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20.387732909999613,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,"It had been a tough vacation, which was planned well before Jessie began to think of breaking up 6 weeks ago.  ",1,1,None,,,,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16.31839532199956,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,"Calvin knew that Jessie was upset, but wasn't sure what to do besides attempt to carry on as normal.",1,1,None,,,,0,4,4,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.00329973299813,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,"The security line was very short, and once the online boarding passes were scanned, Calvin took off his belt and watch, and they put their bags on the conveyor belt.",2,1,None,,,,0,4,4,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15.320751385006588,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,"There was a short halt in security proceedings so that the security guards could change shifts, but, once everything was back in order, they were ushered quickly through the metal detector. ",2,1,None,,,,0,4,4,4,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.453548369994678,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
